,PetID,sentiment_document_score,sentiment_document_magnitude
11969,332ae5ab2,-0.1,2.6
11970,6d18cc71d,0.5,2.1
11971,cd565b4f7,0.4,2.0
11972,f4948a23d,0.5,1.6
11973,161de24f6,0.0,2.9
11974,c3106dcd5,0.3,5.8
11975,ed9d88a61,0.1,0.1
11976,ffb3a78e1,0.1,4.3
11977,1ea31c6df,0.3,1.5
11978,de67abe0b,-0.1,2.8
11979,4436738dd,0.5,3.3
11980,f759dc332,0.2,3.3
11981,e4ece4eca,0.3,1.3
11982,a8f17e0de,0.0,1.4
11983,eb22ed27d,0.3,1.1
11984,62817491e,0.0,0.0
11985,9e25c09b2,0.3,2.3
11986,319e533b6,0.0,25.8
11987,5c109cb7c,0.8,1.6
11988,6480e3454,0.3,2.6
11989,ac1a70774,-0.2,0.8
11990,d8e376a50,0.5,3.0
11991,ecb3e47a6,0.2,1.2
11992,8e76c8e39,0.3,4.4
11993,b7d2f8186,0.4,1.4
11994,ea433c341,0.3,1.2
11995,0fa25b7e5,0.2,2.0
11996,e2f5253f7,-0.1,2.3
11997,8dc7b3ffa,0.2,1.3
11998,3ea00c9fd,0.9,0.9
11999,abe9e2d91,0.3,1.4
12000,3a6197f6d,0.3,5.2
12001,57cd5663c,0.4,1.4
12002,e99c4a55d,0.4,0.9
12003,b35e6306c,0.3,2.5
12004,90e1edc71,0.4,6.8
12005,d29d34cfe,0.3,5.6
12006,f01b64ff7,0.9,0.9
12007,f2aac285e,0.6,2.4
12008,bfd38a572,0.1,4.8
12009,5a3113fdd,0.9,0.9
12010,28c005011,0.9,0.9
12011,ab87287a4,0.6,3.0
12012,6ad1d75b2,0.6,3.0
12013,3be9dc4cd,0.0,13.4
12014,c92cdf20c,0.1,2.5
12015,3004c3401,0.3,1.7
12016,d7de7e8fd,0.0,0.8
12017,44817c8f4,0.6,1.2
12018,94fc65b67,0.4,3.8
12019,a5f027ab8,-0.1,1.9
12020,fda1395ab,0.3,2.2
12021,7d0367e19,0.0,4.2
12022,403cf8d32,0.0,1.2
12023,0011d7c25,0.8,0.8
12024,09e9110e2,0.0,0.0
12025,a87f5839e,0.3,3.5
12026,f2fba72d2,0.5,0.5
12027,1bc0f89d8,0.5,1.1
12028,846ca7805,0.2,2.6
12029,ea099a3ec,0.8,0.8
12030,94dc20e92,0.0,4.4
12031,6bd1fee01,0.9,0.9
12032,12d514ef2,-0.4,4.1
12033,00e50c7a7,0.0,1.3
12034,1652a3e1e,0.2,0.6
12035,8c93a6e28,0.9,0.9
12036,310045474,0.4,3.0
12037,0caa3437b,0.9,0.9
12038,c278935de,0.6,0.6
12039,839404d8c,0.3,6.0
12040,e2cf62da9,0.1,2.0
12041,e58bc75d7,0.5,1.6
12042,35f9818a7,0.7,2.2
12043,9a9707c98,0.8,1.6
12044,1727cfc45,0.1,1.1
12045,043d8c534,0.3,1.3
12046,ff6ff53c4,0.2,0.9
12047,0ac3e7992,0.3,0.9
12048,3b1009a30,0.2,1.4
12049,2ece6b26b,0.0,1.5
12050,24336f580,0.4,2.9
12051,1499fbe78,0.0,3.6
12052,0340ac5f7,0.3,5.4
12053,fac4ca24b,0.4,1.7
12054,356d9395d,0.5,1.0
12055,3f7ef9681,-0.1,2.5
12056,77035285f,0.2,0.2
12057,fd9a060d7,0.0,1.4
12058,8c7064ed1,0.1,0.5
12059,f89f0e01d,0.4,2.6
12060,c930b139a,0.8,0.8
12061,f514f45f3,0.2,1.0
12062,397be6b99,0.9,0.9
12063,a88d34ee3,0.1,1.1
12064,921817343,0.4,4.0
12065,3e946254a,0.3,2.2
12066,841bcd63f,0.0,0.0
12067,6d75c2ccb,0.3,0.3
12068,f124ecf25,0.0,1.8
12069,6295b5bc0,0.3,0.6
12070,5360d72a3,0.0,0.0
12071,7439df9c4,0.4,2.4
12072,f70251906,0.0,2.0
12073,cb9eb954c,0.3,2.4
12074,3f109dab7,0.5,4.7
12075,fb9ae7d12,0.3,2.0
12076,788e8757d,0.8,0.8
12077,b3a19b9dd,0.0,0.1
12078,cecb3b8ef,-0.2,0.5
12079,a9bfec3ba,0.2,9.5
12080,ab309dd09,0.8,2.5
12081,ab8386c6d,0.9,0.9
12082,04a6267e4,0.1,0.7
12083,9579ad7a1,0.3,2.2
12084,68731378e,-0.1,0.1
12085,5ddfaab43,0.2,3.8
12086,1883fea05,0.8,0.8
12087,b71eb2942,0.6,2.5
12088,6f0d943dc,0.2,2.0
12089,029c248a5,0.0,4.1
12090,2a2b95086,0.4,0.9
12091,05ab54e3c,0.1,0.9
12092,fe5bc83d2,0.0,0.4
12093,93219ad95,0.6,1.2
12094,1c2dfa92d,0.6,2.5
12095,30917edfa,0.2,1.1
12096,c8d27db32,0.0,1.7
12097,a9391d398,0.0,7.6
12098,bf5700a80,0.6,1.9
12099,8071fcc9c,-0.1,0.6
12100,71390d670,0.0,1.8
12101,96a0b8d03,0.5,2.7
12102,0a30968a3,0.1,0.7
12103,6968f86dd,0.5,2.1
12104,04d4ce3a4,0.9,3.7
12105,3e373923e,0.2,1.5
12106,412b93160,0.4,4.1
12107,1a53ed96d,0.8,1.6
12108,e0efe2c72,0.3,1.2
12109,ea087d248,0.3,0.3
12110,c79019195,0.3,4.5
12111,2bf49ebb9,0.4,5.4
12112,b279ec774,0.5,2.6
12113,7611934a0,0.1,1.1
12114,1b47183f1,0.2,0.8
12115,a5c1c54fe,0.5,0.5
12116,bc7eb8b16,0.3,0.6
12117,be7fbd988,0.0,0.0
12118,5ee1c77a0,0.5,0.5
12119,19d7de899,0.0,1.7
12120,1e6970298,0.0,0.0
12121,20b7e24b2,0.4,0.8
12122,eb4dde79e,0.2,1.1
12123,944a5fec2,0.3,1.0
12124,69e10dd04,0.2,1.1
12125,4b628f538,0.8,0.8
12126,14e52bdaf,0.5,1.1
12127,7b1c82382,0.1,2.8
12128,c8be7beff,0.3,2.3
12129,098b6e1e6,0.2,2.4
12130,fac19639c,0.1,0.1
12131,1c9a2baf6,0.0,3.4
12132,bafa8c847,-0.4,1.5
12133,be5595abb,0.3,1.3
12134,baa4b862f,0.8,0.8
12135,5ecdd04af,0.6,3.8
12136,22f6c0ac6,0.3,2.8
12137,6b820b13d,0.4,2.3
12138,a1390d450,0.3,2.2
12139,4bef58278,0.5,4.7
12140,4f8a564a2,0.1,0.3
12141,9e876d171,0.3,3.7
12142,553d1ee3b,0.0,1.4
12143,12d48709c,0.3,0.6
12144,b1fb39ed5,0.7,0.7
12145,105fd5ad7,0.3,0.3
12146,d20ea312e,0.5,2.8
12147,3d3006ccc,0.2,1.1
12148,052c95a93,0.3,3.3
12149,f39fef7c1,0.8,0.8
12150,8a5d7e622,0.2,2.5
12151,11fa9d216,0.4,1.4
12152,4c631dbf7,0.4,4.5
12153,b7351540f,0.3,0.9
12154,19982272a,0.3,0.9
12155,c78cc1272,0.8,0.8
12156,b47b947be,0.4,1.3
12157,5dbd7f61b,0.3,1.2
12158,dee525fcd,0.1,1.9
12159,4a27c67eb,0.3,1.1
12160,8a6ba0a40,0.0,0.6
12161,400e57095,0.5,3.2
12162,fc037ca46,0.3,1.3
12163,df9cc49a1,0.0,0.0
12164,9ea3739e8,0.4,4.8
12165,37e2f042b,0.6,2.0
12166,f677061e8,0.5,1.6
12167,6a8f9aa52,0.1,2.1
12168,345b95213,0.5,2.9
12169,6b53bf64d,0.6,4.5
12170,d096658bb,-0.2,0.4
12171,a45142177,0.0,0.0
12172,ad9ad0883,0.6,1.2
12173,81d404558,0.9,0.9
12174,0eba8b0ad,0.0,1.4
12175,24aaed171,0.4,0.9
12176,eac9739c8,0.3,3.2
12177,1ac7dad15,0.2,2.5
12178,38f6f3011,0.7,1.4
12179,0c200f7a6,0.0,0.0
12180,1fecd2bab,0.1,1.8
12181,e3e2fcc71,0.3,2.3
12182,f022849c2,0.0,0.3
12183,ab17ce306,0.2,3.9
12184,7fa3ab674,0.2,0.8
12185,372f9cf86,0.4,1.9
12186,664a120bf,0.1,3.1
12187,f2aa25dbc,0.3,1.1
12188,a04c35bc6,0.0,1.9
12189,4a5a02164,0.5,4.1
12190,0aaf6976a,0.2,14.0
12191,162195d38,0.2,0.2
12192,9fcc4951d,0.5,4.4
12193,f4c32b8a5,0.2,1.9
12194,68d430cbd,0.2,0.6
12195,d1632981e,0.1,2.1
12196,b3faddf18,0.9,1.8
12197,c790696c7,0.2,2.7
12198,3b41cf42a,0.4,2.1
12199,4e290a43a,0.1,8.5
12200,8dfb61116,0.0,0.0
12201,21cc6a743,0.0,13.2
12202,e07812482,0.2,0.7
12203,cda71c00a,0.7,1.5
12204,b02fcb74b,0.1,2.1
12205,7ec72b62f,-0.2,0.2
12206,e93ec1c41,0.2,2.0
12207,2f4b73413,0.5,2.5
12208,58695e2f5,0.2,1.6
12209,8111f6d4a,0.3,0.7
12210,042dfb970,0.5,3.3
12211,57bf84005,0.9,0.9
12212,66201cf73,0.1,4.5
12213,d0eb1073d,0.1,2.1
12214,a355a6873,0.1,6.4
12215,628e30f3b,0.3,4.4
12216,022b37ea0,0.1,1.4
12217,70b7cb06d,0.1,0.3
12218,7b2336880,0.1,1.8
12219,6408ec0f7,0.3,1.8
12220,a032cd2e1,0.1,5.5
12221,8f3235380,0.1,2.0
12222,53abbdf1d,0.3,1.6
12223,207ad2902,0.9,1.9
12224,2f346ac72,0.3,1.1
12225,8facdc86a,0.4,2.6
12226,191fb0046,0.4,0.8
12227,8ccb8778d,0.5,2.0
12228,01e78230b,0.0,0.4
12229,fe5d572be,0.7,1.5
12230,245bfe92f,0.1,3.6
12231,9d2fb911c,-0.3,1.2
12232,136f22028,0.0,0.0
12233,7da9d50b1,0.0,4.1
12234,9c336beb7,0.1,0.1
12235,69df3f618,0.2,0.4
12236,5353b2283,0.4,3.4
12237,4068b452d,0.0,1.8
12238,073484a7d,-0.2,1.0
12239,0acd95320,0.5,2.2
12240,3cc9490b8,0.3,1.6
12241,ae14a91dc,0.4,1.3
12242,6f18704f7,0.2,2.9
12243,269db95d5,0.1,4.2
12244,eded59b25,0.3,2.0
12245,7930e4752,0.3,1.2
12246,08d198666,-0.5,0.5
12247,bf50b399e,0.5,1.0
12248,e486185f9,0.7,3.1
12249,a8ea0c6a7,0.0,1.6
12250,eb6c84ec0,0.0,3.5
12251,59c9f850a,0.0,1.6
12252,cc25fb529,0.4,0.9
12253,3fa341801,0.0,11.7
12254,307b61689,0.0,0.0
12255,80f1863b8,0.3,2.2
12256,da5295aaf,0.5,1.1
12257,b70d0abec,0.3,3.8
12258,737413132,0.2,2.7
12259,d083a22c5,0.2,0.5
12260,b78b30c18,0.2,1.9
12261,abaf6c9ee,0.8,0.8
12262,0ce98d199,0.1,1.8
12263,3f9b11590,0.5,2.4
12264,240ddd506,0.3,0.3
12265,bf01af28f,0.1,0.3
12266,bdc5ffaba,0.5,1.7
12267,3330252db,0.3,2.5
12268,8ad959e57,0.4,2.5
12269,58bfbd845,0.7,2.9
12270,172c8129a,0.3,5.5
12271,e129ff4a1,0.0,2.1
12272,32ad56035,0.3,2.4
12273,0b6022baa,0.2,2.6
12274,06ee33d56,0.3,0.7
12275,a091487fb,0.0,4.2
12276,521e214ec,0.1,1.2
12277,7413a61ae,0.3,5.3
12278,f8b6a9eda,0.3,1.2
12279,d18d572dd,0.9,0.9
12280,73501589f,0.0,0.0
12281,b67261194,0.5,2.1
12282,962c84aa9,0.3,16.4
12283,b8750b910,0.2,2.2
12284,e5e06c8dd,0.7,1.4
12285,feff505f1,0.9,0.9
12286,833408fc5,0.4,1.4
12287,f104f8045,0.3,3.2
12288,3181e5424,-0.1,2.0
12289,b1c7e0838,0.6,1.3
12290,b88f141d5,0.0,1.4
12291,2179be57e,0.4,1.0
12292,efbd4c1e6,0.6,1.2
12293,063521459,0.3,1.1
12294,8d0f353e2,-0.1,4.4
12295,c026becc2,0.3,6.6
12296,f8bf52aea,0.2,1.4
12297,21c163648,0.2,0.5
12298,8ef4b6cf3,0.4,0.9
12299,123f15578,-0.2,0.7
12300,a572b746b,0.1,1.9
12301,2027f2dfd,0.2,1.4
12302,78a8e1b01,0.7,0.7
12303,fff6f2f61,0.5,3.3
12304,4bd8b2b8d,0.5,4.9
12305,a0f76e19b,-0.2,0.6
12306,766c2cd92,0.0,0.2
12307,acada131d,0.7,1.4
12308,21db2af7c,0.2,0.7
12309,6fbfd7f45,0.5,2.2
12310,a53cb0980,0.2,3.0
12311,9510b7eba,0.0,2.4
12312,6d7e560d9,0.4,1.4
12313,0753ad1cd,0.0,7.8
12314,beb93c6ab,-0.1,2.4
12315,c00b7ba5d,0.5,7.0
12316,aa189a931,0.3,1.1
12317,426132585,0.2,3.9
12318,c160e581a,0.6,1.2
12319,973278f56,0.7,2.9
12320,f829fad2b,0.0,1.9
12321,e995db95f,0.3,1.2
12322,e8d0eedf7,0.7,3.6
12323,9b7f2424f,0.3,2.6
12324,f53b95c90,0.8,1.7
12325,a630f3a73,-0.5,0.5
12326,2e35d4d3b,0.8,1.7
12327,85587ad13,0.3,4.8
12328,76a063a20,0.4,1.7
12329,53b442005,0.0,0.5
12330,f0137d4e3,0.3,4.0
12331,784e466b1,0.2,1.7
12332,7991808f5,0.0,1.0
12333,6348b55cb,0.1,0.1
12334,e3a680ce0,-0.4,0.4
12335,5b0355a1b,0.3,4.1
12336,b89c365c3,0.6,0.6
12337,884b9a6ec,-0.1,1.1
12338,9d20353ed,0.0,0.0
12339,1877d9a0d,0.8,0.8
12340,e3e70d2b0,0.7,4.2
12341,0ac279a25,0.3,3.7
12342,8de51ad1e,0.0,3.6
12343,0a1b56e66,0.2,0.9
12344,76fefc6ab,0.2,0.2
12345,ee63ca0b4,0.1,1.8
12346,4dc92008d,0.0,0.0
12347,acb802c0c,0.3,2.5
12348,2a154e41c,0.3,0.7
12349,c18678ce5,0.2,8.7
12350,8af1b11ce,0.8,0.8
12351,9af15c8f1,-0.3,0.3
12352,cbf3467d9,0.3,1.7
12353,c50926700,0.1,0.8
12354,979e3f8f7,0.3,2.8
12355,d20a375dd,0.2,3.4
12356,e3897d3cb,0.5,2.1
12357,727b7e63a,-0.1,5.3
12358,1de8444a7,0.1,7.1
12359,842c9622d,0.0,0.0
12360,9e3239219,0.3,2.8
12361,bc7b17cd5,0.1,0.8
12362,7cd6556bc,0.9,0.9
12363,4f5205d2b,0.0,1.6
12364,44cd12263,0.2,2.1
12365,9d4e91ab0,0.3,3.2
12366,2d6e2292d,0.2,2.4
12367,79f8f767e,0.1,1.2
12368,7a54b760e,-0.2,4.7
12369,14cbb81c8,0.1,3.9
12370,6a34d34ab,0.3,1.9
12371,a47dfb645,0.7,0.7
12372,bcd23d8c3,0.9,0.9
12373,616e51d8c,0.1,0.7
12374,b879a154c,0.2,2.8
12375,5a17ff971,0.0,2.6
12376,bda2d149e,0.4,4.4
12377,b8f60eb7e,0.1,3.4
12378,f53e55959,0.3,2.7
12379,e267af6d8,0.5,1.5
12380,000fb9572,0.3,0.8
12381,ba54e88a9,-0.2,2.0
12382,33a6694b0,0.3,2.7
12383,93bffe78b,0.2,1.6
12384,27ec72a29,0.0,1.7
12385,0ca52e744,0.3,1.3
12386,94563fe71,0.6,1.8
12387,119835ef9,0.0,1.8
12388,8111713a2,0.0,0.0
12389,0d55c2e2b,0.3,2.6
12390,813658b4b,0.0,0.5
12391,1b6c5e07e,0.3,3.1
12392,bc03cb42b,0.7,3.9
12393,0c228bdd5,0.0,0.8
12394,f98d0ea9b,0.3,1.3
12395,56a0c2ccd,0.7,2.8
12396,8cb5fc48e,0.0,3.3
12397,684567fc4,0.5,4.7
12398,17b2d4cd6,0.9,0.9
12399,1f82b8bf0,0.4,5.6
12400,a6cf89c61,0.1,1.1
12401,fd3172797,0.0,9.2
12402,53cd96ef8,0.2,0.9
12403,66409739c,0.4,1.9
12404,ce0294cec,0.2,5.8
12405,dc76d9fa5,0.3,1.9
12406,610ece7bd,0.7,1.5
12407,f5b2c6fc0,0.9,1.8
12408,a9e4d6df7,0.3,1.0
12409,e68926f8d,0.5,2.8
12410,474e70ba1,0.3,0.7
12411,35cf91e6e,0.7,0.7
12412,990eec1b0,0.3,2.7
12413,e12797ab1,0.6,0.6
12414,91633ef0b,0.5,1.5
12415,b5b7de4bd,-0.1,0.1
12416,26a7ffaa7,0.3,1.6
12417,76358e754,0.0,0.4
12418,8705145ca,0.0,2.4
12419,2bf4445c7,0.5,0.5
12420,cc081896e,0.4,2.9
12421,c69bdf768,0.9,0.9
12422,24e0380f1,0.2,5.1
12423,d4af42055,0.8,0.8
12424,abd7a3201,0.4,1.4
12425,4a4fb4974,0.3,4.6
12426,168f1c6e9,0.5,1.0
12427,e53933782,0.1,8.9
12428,a4385e043,0.5,1.0
12429,c2f8022f3,0.9,1.8
12430,7efd5522d,0.2,2.4
12431,2e829ee7c,0.4,1.6
12432,d79342c8d,0.5,2.2
12433,6ca8be82b,0.7,2.2
12434,ccccfeabe,0.7,2.8
12435,44f048354,0.5,5.5
12436,919820452,0.3,1.5
12437,48f5de7e9,0.3,5.8
12438,b66a74309,0.1,0.1
12439,6eef41768,0.0,0.4
12440,b1e590596,0.0,2.0
12441,1baea0d16,0.3,1.9
12442,7e3680561,0.1,0.2
12443,a845ba4d6,0.5,1.1
12444,2cf6ead97,0.4,0.9
12445,69a1c3147,0.0,0.0
12446,e60195d5c,0.1,1.4
12447,29b60faaa,0.6,1.3
12448,da5ae6aa9,0.3,1.7
12449,ec7383d83,-0.2,0.7
12450,7867f152c,0.9,2.8
12451,5457a593a,0.5,2.3
12452,f90f6ca1a,0.0,0.0
12453,950dd345b,0.1,11.5
12454,c98188040,0.4,0.4
12455,8837fcacc,0.2,1.4
12456,439f040ed,0.3,0.3
12457,b28951b61,0.8,2.4
12458,0f80c9dc5,0.1,0.8
12459,bbe1d6739,0.4,1.3
12460,53abff075,0.8,2.4
12461,04c4a7493,0.0,2.0
12462,65e75b92e,0.2,0.6
12463,0ed23a049,-0.1,2.0
12464,39ec77c60,0.6,4.7
12465,ee10dbace,0.3,1.5
12466,b342437c5,0.0,4.7
12467,f07e35bb8,0.6,1.8
12468,c99e3a906,0.5,1.5
12469,24fd7c8d8,0.0,0.0
12470,e31df86bc,0.0,0.0
12471,553b720c2,0.0,2.4
12472,9da5c9d23,0.1,2.3
12473,c2c4f5f40,0.4,1.9
12474,09417404f,0.3,0.7
12475,ed6e38af6,0.4,2.0
12476,daf1a8d08,-0.2,0.2
12477,0d4c495dd,0.5,2.3
12478,4c1f97540,0.5,1.6
12479,25f6db0fd,0.8,1.7
12480,b09ecfb53,0.2,2.6
12481,70900313d,0.9,0.9
12482,afb230f5a,0.3,8.4
12483,fff4a6420,0.9,3.7
12484,19b1f4263,0.0,0.4
12485,a0fb13b2e,0.2,1.4
12486,4e4ba4429,0.0,2.3
12487,a99968c35,0.0,3.4
12488,ca76729c9,-0.1,2.7
12489,94d5ded81,0.5,3.4
12490,86dec16a3,0.6,3.9
12491,81c4d25d6,0.3,2.4
12492,c014197ab,0.1,0.7
12493,c37419ab7,0.2,1.0
12494,4a0cda147,0.2,6.5
12495,3d663ffeb,0.9,0.9
12496,9c43d4567,0.3,1.1
12497,e1c66420e,0.3,2.5
12498,1f2bd07e8,0.8,0.8
12499,e86d8e932,0.3,0.3
12500,65a7711bd,-0.7,0.7
12501,78599649f,-0.2,0.7
12502,2f1c0947d,0.3,1.4
12503,283d93104,0.3,2.3
12504,5edf4d9bb,0.0,1.4
12505,eb652ec07,0.1,0.1
12506,315d0e254,0.1,2.4
12507,cf1b1b824,0.2,0.5
12508,66ad04874,-0.1,6.9
12509,029641a1a,-0.1,1.0
12510,2ac979cf7,0.4,2.7
12511,6c909e8d0,0.3,2.4
12512,80fcac43d,0.4,3.1
12513,e5317b212,0.2,1.3
12514,3d011c364,0.2,2.7
12515,54b6c1d72,0.5,7.1
12516,226e8fe7c,0.5,2.1
12517,b41d5c9c4,0.4,3.5
12518,54314d17b,0.4,1.9
12519,c9928594c,0.2,7.5
12520,9b52894bc,0.1,6.7
12521,70aeba909,0.5,1.1
12522,aa88c3b97,0.5,1.0
12523,403aa5c4b,0.4,1.4
12524,6b10d4880,0.1,1.6
12525,3ef9ac2a6,0.1,0.9
12526,cb9aa1b3a,0.3,0.3
12527,5335bfb38,0.9,1.8
12528,c44a94d4b,0.1,1.3
12529,059cfed40,0.5,1.1
12530,79d56bb63,0.5,2.4
12531,e585b064b,0.3,3.2
12532,f3ed20ed7,-0.2,2.0
12533,e276617a4,0.4,1.0
12534,d83aa1f02,0.0,3.6
12535,de884d234,0.3,0.3
12536,6f5eab89b,0.0,0.6
12537,7cc9b21fd,0.3,2.2
12538,c573a0ce7,0.1,4.6
12539,e0e392bfb,0.2,2.2
12540,48333a921,0.5,1.7
12541,e0764fb9a,0.9,0.9
12542,e65daf4dd,0.1,0.4
12543,a5f6e77bf,0.1,1.2
12544,ae1362961,0.5,3.6
12545,b2c120250,0.5,4.1
12546,760d9a4f3,0.3,3.8
12547,1123cd69d,0.3,0.3
12548,244144067,0.0,2.6
12549,6e31c7d5c,0.4,1.8
12550,971c160c7,0.5,1.1
12551,21a1b528f,0.2,1.0
12552,c31714ab2,0.4,4.2
12553,d3dacde96,-0.1,3.4
12554,63fda9824,0.0,2.5
12555,8c89e09ae,-0.1,0.5
12556,e276a9ad1,0.1,1.2
12557,e77b5a78f,0.2,3.3
12558,baf60f1bb,0.5,2.7
12559,efb36dced,0.2,2.2
12560,035ff37c6,0.2,2.8
12561,28ef05fe6,0.3,0.3
12562,e3fa5b2be,0.0,1.2
12563,b42873eb7,0.0,0.3
12564,6c62c854f,0.5,2.9
12565,42eac4984,-0.1,1.5
12566,c39e5de99,0.1,0.1
12567,176516c7a,0.1,0.8
12568,52820e80e,0.0,1.6
12569,91bab29e9,0.2,1.0
12570,cfbd5c54d,0.1,1.4
12571,b88fa24c2,0.2,5.8
12572,ec28e0aad,0.9,0.9
12573,7cdd625cc,0.0,5.5
12574,69ba8d92e,0.4,0.9
12575,2c8e65887,0.2,1.9
12576,703f38466,0.1,2.5
12577,87cf6fd3d,0.5,1.0
12578,c15c93964,0.4,2.2
12579,b8ccf4b62,0.0,1.9
12580,e742a643d,0.4,3.5
12581,d08b5b163,0.0,0.0
12582,cbe4be41b,0.0,0.1
12583,249af4201,0.0,5.8
12584,2739ddaa6,0.7,2.3
12585,6cb5381cb,0.0,0.0
12586,86f4297b4,0.5,4.2
12587,3f5804c61,0.3,2.3
12588,97dc6aa32,0.4,1.3
12589,ee71508dc,0.2,3.2
12590,a0c332aaf,0.5,2.6
12591,6f46311db,0.1,0.8
12592,5d32494f0,0.6,1.2
12593,c32f8daca,0.1,0.2
12594,93dc36260,0.0,7.8
12595,0a3fc490f,0.1,3.4
12596,a0be585cb,0.5,2.2
12597,63337324b,0.4,0.4
12598,ba7b8cac2,0.7,1.5
12599,c457ca802,0.3,1.2
12600,1940b59e7,0.1,0.1
12601,7eb0b42b1,0.1,1.5
12602,86c131c22,0.0,1.6
12603,0338fcdaf,-0.1,1.9
12604,487f74408,0.8,0.8
12605,eff316e87,-0.2,0.2
12606,6df350974,0.6,9.8
12607,d2d37c3c3,0.2,1.1
12608,e442c149f,0.3,2.7
12609,4d09e065d,0.0,0.0
12610,d805a1c90,0.3,6.6
12611,cf85bd080,0.0,0.0
12612,23cdf5f21,0.3,0.3
12613,c1db71d88,0.4,1.4
12614,45d12329c,0.0,0.7
12615,283424d80,0.2,1.4
12616,b2e3cf5a0,-0.7,1.4
12617,d080818c3,0.2,1.1
12618,ff7d25ffb,0.3,3.4
12619,2def67952,0.8,0.8
12620,0617d9287,0.1,0.7
12621,77544cbd4,0.1,1.2
12622,2ac3ca459,0.2,1.0
12623,2259cf6f8,0.1,0.9
12624,24fc91fae,0.0,1.0
12625,aef6836e4,0.7,0.7
12626,6f863a03a,0.0,0.0
12627,52ffdc6c2,0.5,1.1
12628,993113176,0.6,1.9
12629,5152dbfe1,0.2,2.6
12630,23bcfa015,0.2,2.8
12631,1258aaebb,0.3,0.3
12632,8140d2734,0.5,2.0
12633,e62c62127,0.8,1.6
12634,e7c607873,0.4,0.4
12635,aabd8c0d6,0.0,0.0
12636,017d966eb,0.3,1.8
12637,0cc3e27b5,0.2,5.3
12638,2e5e35de8,0.3,3.9
12639,d77a66a2f,0.7,3.1
12640,08b454900,0.0,5.9
12641,cbd289193,0.3,4.0
12642,0d440b00e,-0.1,3.6
12643,08438c720,0.0,0.0
12644,59e24567e,0.6,2.5
12645,0a5be413e,0.0,0.0
12646,2160f2109,0.9,1.8
12647,0c2549da5,0.2,2.7
12648,1f0bb9d58,0.3,2.2
12649,596d623f9,0.4,8.1
12650,a6f768f75,0.4,3.7
12651,e77f9e778,0.1,1.9
12652,d605fa35d,0.1,0.4
12653,3653c9384,0.5,1.0
12654,084e59fdc,0.3,2.1
12655,88f3a5fd6,0.1,0.9
12656,a3a0fa212,0.3,3.7
12657,53f434ae8,0.2,0.4
12658,42331ae6f,0.2,3.9
12659,9c580ca06,0.4,4.8
12660,a7cd5b749,0.0,0.0
12661,884c82597,0.1,1.5
12662,98aec0679,0.9,0.9
12663,a04a67a2e,0.4,1.2
12664,6bb85e53d,0.5,12.7
12665,9c33e8db3,0.1,4.4
12666,8e6223402,0.8,0.8
12667,03f0fc32f,0.5,4.0
12668,a58fef87c,0.6,1.3
12669,ce971a506,0.2,2.5
12670,103dd7bb1,0.2,4.0
12671,9f24a0672,0.1,3.5
12672,91fca388a,0.0,2.4
12673,7d967671a,0.3,7.9
12674,9daaa4e8f,0.7,0.7
12675,217fcf5f1,0.8,0.8
12676,7c9e666a7,0.2,3.6
12677,db03ddc32,0.1,3.5
12678,3796a0068,0.4,0.9
12679,d6209194b,0.3,2.4
12680,d3486b178,0.7,0.7
12681,19caeb6b5,0.4,2.1
12682,4448f7d57,0.9,0.9
12683,f5819a31d,0.2,0.7
12684,93329ec1a,0.2,4.5
12685,40ea976de,0.0,2.5
12686,5e1c81876,0.9,0.9
12687,5296fb183,0.3,0.7
12688,f6725c11b,0.2,1.0
12689,8760ee6e3,0.4,3.7
12690,c2bb6a3be,0.6,2.0
12691,b9e27a268,0.3,4.1
12692,5dace0494,0.3,2.3
12693,2a9a33d29,0.2,7.1
12694,9427b3749,0.1,1.7
12695,868fb91f3,0.1,0.8
12696,9cd7bfaa6,-0.2,0.9
12697,ef91ae200,0.4,1.3
12698,83703d7e0,0.3,0.9
12699,c6bb64d82,0.0,0.6
12700,5b3c81931,0.0,0.0
12701,13c4c2d4c,0.5,2.5
12702,26627b528,0.1,1.8
12703,2c93c0c11,0.3,0.8
12704,9b7179c65,0.0,0.0
12705,4c237475f,0.1,1.9
12706,8ac51d5ce,0.4,1.4
12707,b03983a09,0.1,0.8
12708,5d0551d53,0.6,3.6
12709,c7575df7b,0.1,2.7
12710,a62fcea51,0.3,4.1
12711,52a88696e,0.3,2.1
12712,b024a4ef4,0.1,2.5
12713,5678616cc,0.6,6.6
12714,f8d831236,0.9,0.9
12715,2b446dd3c,0.1,1.6
12716,a42c62fc0,0.5,1.0
12717,f12fc9ea7,0.5,5.1
12718,9296c9064,0.2,2.3
12719,a12222b9e,0.1,1.1
12720,2852d3c30,0.0,0.0
12721,68d7d01d0,0.3,0.3
12722,c2fc23444,0.3,1.6
12723,183c947eb,0.2,1.7
12724,a5ec4df1d,0.1,1.7
12725,af2f3a166,0.0,1.6
12726,06b533b04,0.3,2.6
12727,09a41530d,0.4,2.6
12728,945bf5e17,0.8,1.6
12729,a44b2389a,0.7,0.7
12730,4546c89b3,0.0,1.7
12731,bcec3d919,0.5,1.0
12732,05974bc36,0.9,0.9
12733,de813940a,0.3,5.2
12734,95d2a0bdf,0.9,0.9
12735,70edbb1e3,0.5,2.9
